evaluations raw_y
15773 -0.3089476916
15986 -0.3039200699
16026 -0.3035884959
158460 -0.3034102016
158534 -0.3028506822
158573 -0.3027936194
159282 -0.3005885049
200020 -0.3005885049
evaluations raw_y
1 -0.5128216584
2 -0.5043529318
3 -0.4924797898
5 -0.4851894726
6 -0.4784783844
17 -0.4569858598
39 -0.4281352793
84 -0.4241359142
104 -0.4197734851
130 -0.4089949171
138 -0.3914802050
174 -0.3908341669
182 -0.3880411995
194 -0.3836516655
225 -0.3823697752
232 -0.3762191083
261 -0.3673596225
269 -0.3670481204
305 -0.3645229841
311 -0.3628571406
331 -0.3569759716
345 -0.3520091878
347 -0.3512651680
385 -0.3491502813
400 -0.3473507015
421 -0.3434115187
424 -0.3428767847
461 -0.3427098843
467 -0.3419723646
477 -0.3388428686
524 -0.3384127077
535 -0.3372391498
545 -0.3316506805
629 -0.3314613233
640 -0.3309487968
643 -0.3300932527
659 -0.3243018554
701 -0.3207288944
766 -0.3202487744
787 -0.3179434465
839 -0.3168138919
864 -0.3149192706
909 -0.3134452760
1041 -0.3125589404
1063 -0.3110849458
1363 -0.3103888950
1488 -0.3103318322
1499 -0.3099087750
1521 -0.3095201382
1877 -0.3091054928
8274 -0.3084766030
10488 -0.3066379181
15931 -0.3050493167
16127 -0.3049229112
16507 -0.3045643275
16518 -0.3019110258
16556 -0.2996032754
21665 -0.2982772775
39169 -0.2981594699
39565 -0.2934168565
39602 -0.2928002742
200020 -0.2972179322
evaluations raw_y
1 -0.4984365361
2 -0.4748449988
13 -0.4720259646
19 -0.4644117651
56 -0.4644052035
67 -0.4615808892
73 -0.4545843914
81 -0.4518197457
85 -0.4432082006
104 -0.4333711442
142 -0.4330293151
160 -0.4304287475
187 -0.4114814394
235 -0.3952684339
303 -0.3939169801
306 -0.3914038582
332 -0.3901983520
334 -0.3901212453
341 -0.3892487033
350 -0.3868746267
351 -0.3836814703
362 -0.3740496904
394 -0.3740413053
402 -0.3675777464
409 -0.3666439963
423 -0.3649974806
476 -0.3576308716
508 -0.3573856056
515 -0.3529647287
536 -0.3524510475
539 -0.3520704314
544 -0.3504569228
545 -0.3365138509
603 -0.3343913184
652 -0.3306008864
768 -0.3283957720
802 -0.3282911125
826 -0.3282405563
850 -0.3264932629
886 -0.3241594033
941 -0.3218473345
986 -0.3196455157
1085 -0.3188088190
1211 -0.3183129269
1213 -0.3175682854
1232 -0.3174846153
1295 -0.3162440817
1348 -0.3157639617
1394 -0.3091262258
1463 -0.3072552065
1502 -0.3054522541
1770 -0.3050238049
