evaluations raw_y
144 -787.0000000000
146 -651.0000000000
215 -593.0000000000
237 -564.0000000000
247 -544.0000000000
270 -506.0000000000
273 -487.0000000000
301 -458.0000000000
308 -438.0000000000
342 -428.0000000000
346 -419.0000000000
349 -418.0000000000
372 -390.0000000000
379 -360.0000000000
405 -341.0000000000
423 -225.0000000000
495 -215.0000000000
502 -205.0000000000
504 -177.0000000000
542 -148.0000000000
549 -138.0000000000
588 -128.0000000000
648 -119.0000000000
663 -109.0000000000
698 -100.0000000000
706 -81.0000000000
712 -80.0000000000
741 -51.0000000000
782 -22.0000000000
861 -12.0000000000
944 7.0000000000
1289 8.0000000000
1912 9.0000000000
200020 -20.0000000000
