evaluations raw_y
48 6.0000000000
93 10.0000000000
216 11.0000000000
225 12.0000000000
323 17.0000000000
485 18.0000000000
747 19.0000000000
960 20.0000000000
1149 21.0000000000
1507 26.0000000000
1619 31.0000000000
1856 32.0000000000
1902 33.0000000000
2034 34.0000000000
2088 37.0000000000
2124 38.0000000000
2815 39.0000000000
2825 40.0000000000
3341 41.0000000000
3475 42.0000000000
3519 47.0000000000
3745 49.0000000000
3990 51.0000000000
4026 52.0000000000
4066 53.0000000000
4265 54.0000000000
4329 55.0000000000
4398 56.0000000000
4465 62.0000000000
5005 64.0000000000
5458 66.0000000000
5680 67.0000000000
5891 72.0000000000
6270 75.0000000000
6362 81.0000000000
6614 82.0000000000
6807 83.0000000000
7035 85.0000000000
7415 87.0000000000
8159 89.0000000000
8194 90.0000000000
8884 94.0000000000
9250 96.0000000000
9586 99.0000000000
