evaluations raw_y
178 4021.0000000000
184 4046.0000000000
189 4129.0000000000
214 4164.0000000000
218 4198.0000000000
225 4209.0000000000
231 4283.0000000000
234 4378.0000000000
239 4514.0000000000
242 4569.0000000000
246 4637.0000000000
261 4717.0000000000
305 4743.0000000000
410 4746.0000000000
425 4766.0000000000
432 4818.0000000000
462 4832.0000000000
533 4845.0000000000
560 4871.0000000000
564 4902.0000000000
597 4949.0000000000
625 4969.0000000000
719 5030.0000000000
832 5044.0000000000
900 5050.0000000000
evaluations raw_y
1 2753.0000000000
4 2764.0000000000
7 2859.0000000000
10 2890.0000000000
11 2935.0000000000
21 2989.0000000000
26 3049.0000000000
30 3087.0000000000
32 3183.0000000000
37 3418.0000000000
39 3466.0000000000
41 3507.0000000000
44 3573.0000000000
46 3594.0000000000
50 3607.0000000000
67 3675.0000000000
68 3695.0000000000
69 3697.0000000000
70 3756.0000000000
71 3883.0000000000
73 3980.0000000000
80 4023.0000000000
82 4051.0000000000
84 4057.0000000000
89 4088.0000000000
102 4102.0000000000
114 4218.0000000000
117 4236.0000000000
126 4308.0000000000
133 4402.0000000000
144 4452.0000000000
162 4496.0000000000
167 4530.0000000000
169 4595.0000000000
176 4653.0000000000
199 4693.0000000000
224 4723.0000000000
256 4724.0000000000
257 4791.0000000000
281 4810.0000000000
288 4836.0000000000
311 4882.0000000000
316 4890.0000000000
354 4905.0000000000
369 4929.0000000000
420 4936.0000000000
469 4944.0000000000
502 4957.0000000000
517 4981.0000000000
557 5016.0000000000
732 5050.0000000000
evaluations raw_y
1 2517.0000000000
3 2640.0000000000
8 2678.0000000000
9 2814.0000000000
15 2865.0000000000
21 2932.0000000000
23 3018.0000000000
25 3026.0000000000
26 3038.0000000000
31 3063.0000000000
32 3133.0000000000
33 3164.0000000000
35 3168.0000000000
36 3180.0000000000
42 3221.0000000000
44 3280.0000000000
49 3343.0000000000
54 3439.0000000000
56 3476.0000000000
57 3515.0000000000
59 3575.0000000000
63 3634.0000000000
71 3674.0000000000
81 3690.0000000000
82 3737.0000000000
84 3768.0000000000
100 3839.0000000000
106 3865.0000000000
109 3870.0000000000
116 3897.0000000000
117 3898.0000000000
119 3908.0000000000
120 3937.0000000000
149 3953.0000000000
156 4007.0000000000
161 4116.0000000000
165 4145.0000000000
173 4221.0000000000
179 4238.0000000000
188 4272.0000000000
192 4330.0000000000
212 4363.0000000000
214 4440.0000000000
224 4446.0000000000
233 4519.0000000000
262 4520.0000000000
265 4547.0000000000
289 4590.0000000000
302 4618.0000000000
358 4657.0000000000
359 4672.0000000000
365 4710.0000000000
380 4712.0000000000
386 4757.0000000000
407 4792.0000000000
428 4883.0000000000
438 4912.0000000000
469 4956.0000000000
474 4983.0000000000
492 5002.0000000000
595 5026.0000000000
752 5038.0000000000
777 5041.0000000000
966 5050.0000000000
evaluations raw_y
1 2066.0000000000
2 2106.0000000000
4 2187.0000000000
5 2227.0000000000
7 2246.0000000000
14 2307.0000000000
19 2412.0000000000
20 2419.0000000000
22 2534.0000000000
24 2624.0000000000
25 2729.0000000000
29 2756.0000000000
37 2803.0000000000
39 2887.0000000000
42 2956.0000000000
43 3023.0000000000
53 3024.0000000000
59 3137.0000000000
61 3186.0000000000
63 3279.0000000000
70 3311.0000000000
72 3385.0000000000
75 3471.0000000000
85 3472.0000000000
87 3510.0000000000
88 3513.0000000000
90 3585.0000000000
93 3604.0000000000
95 3641.0000000000
100 3646.0000000000
102 3724.0000000000
110 3745.0000000000
112 3793.0000000000
115 3857.0000000000
124 3897.0000000000
125 3970.0000000000
130 4013.0000000000
138 4082.0000000000
140 4111.0000000000
143 4152.0000000000
152 4163.0000000000
155 4217.0000000000
165 4311.0000000000
178 4317.0000000000
182 4355.0000000000
200 4363.0000000000
226 4455.0000000000
228 4474.0000000000
230 4493.0000000000
254 4516.0000000000
267 4517.0000000000
275 4520.0000000000
293 4620.0000000000
302 4650.0000000000
364 4708.0000000000
366 4742.0000000000
368 4802.0000000000
378 4835.0000000000
399 4842.0000000000
409 4858.0000000000
422 4926.0000000000
540 4936.0000000000
591 4952.0000000000
604 4961.0000000000
667 4982.0000000000
742 4984.0000000000
893 4998.0000000000
925 5025.0000000000
934 5029.0000000000
1359 5035.0000000000
1439 5050.0000000000
