evaluations raw_y
13 -0.4778782366
28 -0.4653644375
140 -0.4624935273
160 -0.4380880859
706 -0.4345832052
1027 -0.4265967479
3145 -0.4247728149
7241 -0.4181776900
18210 -0.4171617773
26028 -0.4125202786
45175 -0.4124078015
87610 -0.4092876178
88249 -0.4083080070
100000 -0.5073094809
evaluations raw_y
1 -0.5202671977
2 -0.5045481394
3 -0.4772773308
4 -0.4659729265
5 -0.4482604292
81 -0.4342113755
422 -0.4323564383
1643 -0.4248704350
11765 -0.4217555600
18739 -0.4181275653
49979 -0.4128451936
53942 -0.4087978493
100000 -0.5283492346
evaluations raw_y
1 -0.5061310761
3 -0.5017724710
6 -0.4828402173
7 -0.4700989759
10 -0.4626256767
74 -0.4381427095
286 -0.4364689120
705 -0.4229658873
1911 -0.4159229975
15401 -0.4159130262
32171 -0.4131629079
52236 -0.4105671491
85548 -0.4067009239
87740 -0.4055256786
100000 -0.5135385916
evaluations raw_y
1 -0.5079205333
4 -0.4804662095
17 -0.4750780742
33 -0.4745176011
44 -0.4507862487
386 -0.4487791497
520 -0.4369980654
714 -0.4355482169
790 -0.4308595388
2348 -0.4131908053
81746 -0.4058777610
100000 -0.4909389516
evaluations raw_y
1 -0.5037322914
7 -0.4862625752
18 -0.4626791193
45 -0.4570688642
47 -0.4471474086
63 -0.4449139776
91 -0.4396184391
387 -0.4356903153
946 -0.4159943091
2854 -0.4055407423
16305 -0.4033409311
64641 -0.4028091811
100000 -0.5101020418
evaluations raw_y
1 -0.4917936212
3 -0.4858496990
4 -0.4811250883
5 -0.4690723110
37 -0.4404267046
119 -0.4316348244
3236 -0.3956205019
100000 -0.4863145001
evaluations raw_y
1 -0.5441224400
2 -0.5171620293
4 -0.5100237777
6 -0.4912864675
8 -0.4811836302
29 -0.4411393147
345 -0.4367239794
1403 -0.4363769842
2285 -0.4325706036
3439 -0.4205302650
7967 -0.4170951820
11774 -0.4130286248
13414 -0.4076936017
37453 -0.4016669175
64657 -0.3949840214
100000 -0.5162454112
evaluations raw_y
1 -0.4869040738
14 -0.4760552883
17 -0.4747469395
28 -0.4707237411
77 -0.4653926966
97 -0.4551463630
117 -0.4483510064
179 -0.4389453148
1091 -0.4344963759
1095 -0.4315532912
1450 -0.4258024745
8839 -0.4251730896
9104 -0.4079557429
46249 -0.4029590234
100000 -0.5300305951
evaluations raw_y
1 -0.4950488486
4 -0.4641388506
30 -0.4442962937
99 -0.4304501852
142 -0.4243939191
3196 -0.4198393265
4922 -0.4062412066
92579 -0.4048473470
100000 -0.5468341375
evaluations raw_y
1 -0.5122232070
2 -0.4849419002
9 -0.4739513043
53 -0.4717389677
65 -0.4617506341
81 -0.4591132153
94 -0.4468507766
747 -0.4224562951
3744 -0.4223490088
4908 -0.4223030742
5751 -0.4213978845
13508 -0.4047860443
100000 -0.5457272663
evaluations raw_y
1 -0.5025170798
2 -0.4966629471
13 -0.4961073524
24 -0.4878944704
26 -0.4700507669
32 -0.4573658617
84 -0.4568463659
121 -0.4518829408
308 -0.4316968765
1349 -0.4290317772
2443 -0.4282871614
6816 -0.4201949224
10160 -0.4072564414
51200 -0.4069058451
59954 -0.4062335480
98879 -0.3936400475
100000 -0.4644589113
evaluations raw_y
1 -0.5459241302
2 -0.5001313398
3 -0.4916679092
13 -0.4892263606
18 -0.4612008191
37 -0.4561183595
43 -0.4460911103
96 -0.4430730032
366 -0.4389095888
852 -0.4345179226
1147 -0.4208894516
2089 -0.4095959245
100000 -0.4914740173
evaluations raw_y
1 -0.5346983642
2 -0.5171923887
4 -0.4848005073
9 -0.4642044553
57 -0.4535847977
71 -0.4501260824
264 -0.4466612382
388 -0.4462284999
990 -0.4377150975
1102 -0.4348519755
1293 -0.4299437224
11712 -0.4076503592
35696 -0.4074841301
100000 -0.4628794787
evaluations raw_y
1 -0.5069621993
3 -0.4955057140
4 -0.4763864187
7 -0.4601234981
22 -0.4562888712
99 -0.4503047381
162 -0.4427125279
280 -0.4289592494
1932 -0.4285660345
2849 -0.4277159417
3952 -0.4213765885
6962 -0.4119184059
9422 -0.4091891992
12229 -0.4065025754
23692 -0.3798182204
100000 -0.5018737913
evaluations raw_y
1 -0.5021193999
2 -0.4680063361
4 -0.4550672951
82 -0.4542091246
130 -0.4538279435
318 -0.4386540849
807 -0.4325982699
974 -0.4318566752
1046 -0.4256932060
2226 -0.4253032341
6146 -0.4244995245
8451 -0.4111750667
47764 -0.4090074865
49258 -0.4027997263
100000 -0.5129537900
evaluations raw_y
1 -0.5099032555
3 -0.4714023843
72 -0.4381833885
294 -0.4381607087
488 -0.4268897475
1055 -0.4225246891
5606 -0.4166253533
29052 -0.4029025472
100000 -0.5119013532
evaluations raw_y
1 -0.5274170462
2 -0.5217562295
3 -0.4884529198
5 -0.4746619085
34 -0.4734614324
46 -0.4733310873
57 -0.4402634719
238 -0.4350972665
2057 -0.4342855779
2320 -0.4305799601
7032 -0.4288648289
7368 -0.4269716747
8274 -0.4199548019
12004 -0.4176330312
29031 -0.4127442322
64874 -0.4062619211
100000 -0.5046418859
evaluations raw_y
1 -0.5170451788
2 -0.4966148733
3 -0.4803251223
20 -0.4729482194
26 -0.4729162292
28 -0.4715431706
57 -0.4667862989
61 -0.4607729505
65 -0.4550835888
175 -0.4473710068
191 -0.4403360830
438 -0.4277292260
2200 -0.4136170186
23047 -0.4104625532
38097 -0.3937118448
100000 -0.5035522992
evaluations raw_y
1 -0.5203274389
2 -0.5168414126
3 -0.4939137379
4 -0.4789112837
7 -0.4524012070
22 -0.4502722586
68 -0.4357005803
3711 -0.4311337110
4919 -0.4265873167
11878 -0.4151947501
13836 -0.4133269610
22251 -0.4082672033
100000 -0.5428022629
evaluations raw_y
1 -0.5057927387
2 -0.4834925475
6 -0.4823160541
15 -0.4775812221
22 -0.4615366358
77 -0.4603986237
88 -0.4596881167
150 -0.4589885195
247 -0.4478775237
291 -0.4463605303
467 -0.4396948812
1018 -0.4260144052
2393 -0.4233342194
3617 -0.4114913013
17637 -0.4069762967
76258 -0.4053457595
100000 -0.5090467835
evaluations raw_y
1 -0.5207897382
2 -0.4909345859
13 -0.4833815182
31 -0.4744551829
47 -0.4687918711
48 -0.4506438623
50 -0.4437403939
401 -0.4374295555
774 -0.4308200199
3412 -0.4255382813
5266 -0.4229686591
10697 -0.4149610694
12894 -0.4145963662
45749 -0.4041017546
54464 -0.4006741380
100000 -0.4820336543
evaluations raw_y
1 -0.5446022502
2 -0.5131713945
3 -0.5003223762
5 -0.4998817733
7 -0.4884255857
9 -0.4872225209
13 -0.4320086076
831 -0.4233368416
4097 -0.4193956185
13010 -0.4193896394
17227 -0.4190893150
28016 -0.4180115007
32729 -0.4168462243
39499 -0.4089742322
100000 -0.4795251743
evaluations raw_y
1 -0.5076889966
4 -0.4971874434
5 -0.4949794830
6 -0.4947154501
17 -0.4829880729
18 -0.4769700734
27 -0.4628212334
53 -0.4326070670
3780 -0.4228776581
9139 -0.4199257476
29127 -0.4177483043
43227 -0.4131708036
81746 -0.4051770489
97992 -0.3966235745
100000 -0.4992593416
evaluations raw_y
1 -0.5379075972
2 -0.4997664193
5 -0.4694398767
9 -0.4491088651
90 -0.4475399845
122 -0.4451222734
394 -0.4368072764
562 -0.4307990765
1785 -0.4210267136
6542 -0.4118197460
20055 -0.4072758428
100000 -0.5253203033
evaluations raw_y
1 -0.4928963428
3 -0.4722572071
12 -0.4711338378
33 -0.4682650769
42 -0.4491825681
82 -0.4479444554
556 -0.4425713376
585 -0.4410032116
926 -0.4296927918
1264 -0.4213740237
10291 -0.4210529541
10427 -0.4176626380
14064 -0.4137611234
34746 -0.4129324908
42950 -0.4122457140
63164 -0.4011900047
100000 -0.5079209686
evaluations raw_y
1 -0.4943167813
3 -0.4898833941
5 -0.4896783009
9 -0.4819468160
14 -0.4714650410
21 -0.4566409538
29 -0.4401715711
1424 -0.4213954564
2068 -0.4165641178
23107 -0.4165126625
27406 -0.4136691651
28600 -0.4072667197
64869 -0.4044657455
100000 -0.4411257322
evaluations raw_y
1 -0.5207168521
3 -0.4893989071
5 -0.4820940868
21 -0.4680868116
28 -0.4429212590
169 -0.4350634913
266 -0.4302901824
1405 -0.4189494975
56617 -0.4181163001
64451 -0.4020961828
100000 -0.5208046094
evaluations raw_y
1 -0.5302479645
2 -0.5123158364
3 -0.4810730514
16 -0.4804119530
51 -0.4631890974
84 -0.4615615705
101 -0.4480685165
342 -0.4447207539
457 -0.4426573846
829 -0.4314774270
3452 -0.4196990191
11640 -0.4196288333
13051 -0.4155245204
42422 -0.4046838139
100000 -0.4711748913
evaluations raw_y
1 -0.5437615308
2 -0.4723006906
40 -0.4516963335
344 -0.4450520560
1060 -0.4333677774
1144 -0.4316465161
2472 -0.4283003098
3121 -0.4070381647
100000 -0.5163205311
evaluations raw_y
1 -0.5217717108
2 -0.5113436795
5 -0.4743085960
27 -0.4659821900
50 -0.4537553994
71 -0.4525489890
194 -0.4466972205
293 -0.4456335614
492 -0.4389405287
935 -0.4307101596
3873 -0.4207488150
23469 -0.4126633062
83309 -0.4115339383
99677 -0.4091372984
100000 -0.4855439107
evaluations raw_y
1 -0.5646358131
2 -0.5567735973
3 -0.5236406640
4 -0.5032902538
6 -0.4901714090
11 -0.4791809089
23 -0.4739711580
38 -0.4689904822
60 -0.4536038918
121 -0.4471006160
247 -0.4440343608
282 -0.4391227597
863 -0.4331401854
1839 -0.4305608992
3729 -0.4275117330
12911 -0.4259104168
15262 -0.4225069680
27847 -0.4162075863
31295 -0.4015913193
100000 -0.4965833474
evaluations raw_y
1 -0.5071525244
4 -0.4902358187
6 -0.4901073474
20 -0.4577514411
133 -0.4484137835
480 -0.4360697801
635 -0.4316523546
1018 -0.4316497254
1296 -0.4117924174
33584 -0.3983133189
45241 -0.3919877316
100000 -0.4728219660
evaluations raw_y
1 -0.4796113972
6 -0.4635781393
78 -0.4340040412
2963 -0.4333290715
3364 -0.4225744553
5322 -0.4162094472
12034 -0.4126095704
33313 -0.4075922170
100000 -0.5030419333
evaluations raw_y
1 -0.4910912170
3 -0.4603335635
12 -0.4517410574
71 -0.4479717981
317 -0.4244546665
576 -0.4186585259
3015 -0.4121973450
25717 -0.4057626506
100000 -0.5474142399
evaluations raw_y
1 -0.5249430247
2 -0.5169938860
4 -0.5064484316
5 -0.4935498558
7 -0.4905992860
10 -0.4699618071
89 -0.4663484872
134 -0.4652385834
136 -0.4410805888
279 -0.4274268466
13580 -0.4131364882
39333 -0.4107311016
67621 -0.4056123562
86213 -0.4039026135
100000 -0.4715748687
evaluations raw_y
1 -0.4994706793
4 -0.4922755981
7 -0.4870949712
13 -0.4695090670
25 -0.4598244666
81 -0.4486903358
158 -0.4183303431
24351 -0.4095687593
88722 -0.4094622726
100000 -0.5084323117
evaluations raw_y
1 -0.4997910427
2 -0.4728972942
6 -0.4510696392
128 -0.4408823738
368 -0.4376106492
647 -0.4362488905
1440 -0.4264454784
2054 -0.4241136988
6273 -0.4190457252
16265 -0.4109288081
60973 -0.4099138515
100000 -0.5048966975
evaluations raw_y
1 -0.5141003905
2 -0.4964061058
5 -0.4907226628
7 -0.4841735060
15 -0.4795032525
39 -0.4635678832
75 -0.4628752034
98 -0.4504402101
211 -0.4493470379
419 -0.4389900628
907 -0.4258017286
4561 -0.4186959981
26985 -0.4117281992
45800 -0.4010477229
100000 -0.4865399999
evaluations raw_y
1 -0.5538612745
2 -0.5108036262
3 -0.5021450441
5 -0.4929943103
8 -0.4921690529
10 -0.4604834005
18 -0.4500555364
23 -0.4468993242
319 -0.4409948410
406 -0.4372580436
643 -0.4296137409
4523 -0.4251903251
14180 -0.4178340258
63459 -0.4158788752
93360 -0.4158520898
100000 -0.5060354479
evaluations raw_y
1 -0.5441836875
2 -0.5125581904
4 -0.4901237448
16 -0.4856112998
37 -0.4838758770
44 -0.4718071711
71 -0.4695314377
95 -0.4237979633
12844 -0.4121955116
43858 -0.4118852948
45164 -0.4093989140
55050 -0.4087355886
93393 -0.3904715801
100000 -0.5018144671
evaluations raw_y
1 -0.5327246466
2 -0.5041198870
7 -0.4935668211
9 -0.4700771242
33 -0.4649837752
58 -0.4450211631
165 -0.4392897600
463 -0.4313983003
1174 -0.4179297196
17912 -0.4138910368
48134 -0.4060071947
69200 -0.4041909680
100000 -0.4945323171
evaluations raw_y
1 -0.5166343287
4 -0.5030335602
16 -0.4935564803
19 -0.4851410654
20 -0.4749940770
36 -0.4748201706
