evaluations raw_y
evaluations raw_y
1 0.9701202949
2 1.0624734382
4 1.3206550449
5 1.3943112103
35 1.4766686356
52 1.4872099941
70 1.5893197711
363 1.6202203500
387 1.7158544955
397 2.0374898126
15521 2.0920502092
26769 2.1645021645
50601 2.2872827081
78871 2.3430178069
100000 1.4148273911
evaluations raw_y
1 0.8067118425
2 1.0258514567
3 1.2543903663
11 1.3698630137
25 1.3743815283
30 1.5812776724
237 1.5994881638
344 1.6244314490
372 1.7301038062
815 1.9245573518
1431 1.9455252918
4948 2.0048115477
6363 2.0374898126
6528 2.0508613618
15745 2.1061499579
21192 2.1349274125
24773 2.4108003857
100000 0.6242197253
evaluations raw_y
1 1.1317338162
4 1.2722646310
14 1.4425851125
30 1.5069318867
89 1.5105740181
152 1.5346838551
174 1.8896447468
412 1.8982536067
486 1.9011406844
1124 2.0308692120
3991 2.1422450728
19780 2.1533161068
40250 2.2381378693
45191 2.3084025854
89969 2.4582104228
100000 1.2774655084
evaluations raw_y
1 1.6202203500
230 1.8698578908
499 1.9098548510
903 2.0712510356
1858 2.2461814915
28255 2.3474178404
100000 1.1687704535
evaluations raw_y
1 0.9317927693
3 1.0855405992
5 1.1944577162
9 1.3433637829
10 1.3758943313
19 1.5752993069
26 1.6286644951
36 1.6307893020
181 1.7158544955
410 1.8670649739
1001 2.0644095789
10542 2.0990764064
51249 2.2747952684
75484 2.3299161230
100000 1.0855405992
evaluations raw_y
1 1.2130033964
12 1.2153621779
28 1.2444001991
33 1.4392630973
41 1.6903313049
273 1.8587360595
456 1.8782870023
856 1.9425019425
1016 1.9794140934
3095 2.0016012810
3611 2.0955574183
6464 2.3832221163
100000 1.3668671405
evaluations raw_y
1 1.2094823416
2 1.2345679012
11 1.5216068168
40 1.7205781142
1085 1.7717930546
1304 1.7743080199
1337 1.8698578908
1647 1.9794140934
4177 1.9825535289
5784 2.0242914980
9106 2.1132713440
11345 2.1385799829
26601 2.2143489814
31091 2.3084025854
100000 0.9619084263
evaluations raw_y
1 0.8665511265
3 1.3137151865
8 1.3192612137
22 1.4245014245
52 1.4662756598
68 1.5460729746
90 1.6056518947
118 1.6903313049
468 1.8422991894
1158 1.9098548510
2443 1.9638648861
2575 2.1459227468
23439 2.1645021645
46170 2.1795989538
46514 2.1910604733
76159 2.1949078139
100000 1.0660980810
evaluations raw_y
1 1.3404825737
12 1.3850415512
34 1.4359563469
44 1.4662756598
52 1.5142337977
58 1.5792798484
71 1.5994881638
101 1.6077170418
131 1.6926201760
367 1.7667844523
771 1.8504811251
3648 1.8811136193
5710 2.0850708924
10348 2.2999080037
29482 2.3342670401
100000 1.1921793038
evaluations raw_y
1 1.2774655084
12 1.6160310278
56 1.6633399867
136 1.6677785190
238 1.7182130584
252 1.7229496899
285 1.9888623707
4475 2.0542317173
4865 2.0610057708
7897 2.1645021645
56056 2.1834061135
61002 2.2182786158
100000 1.2774655084
evaluations raw_y
1 1.0141987830
3 1.0175010175
6 1.2059816691
11 1.2893243940
16 1.3774104683
17 1.4196479273
30 1.4784151390
31 1.6307893020
275 1.6501650165
349 1.7793594306
1104 1.8896447468
1369 1.9700551615
2737 1.9762845850
3693 2.2542831380
100000 1.7895490336
evaluations raw_y
1 0.7165376899
3 0.9769441188
5 1.2645422357
6 1.4594279043
13 1.4662756598
14 1.6077170418
205 1.6393442623
341 1.7421602787
347 2.2872827081
11036 2.4201355276
100000 0.3655505191
evaluations raw_y
1 1.0660980810
2 1.2569130216
7 1.2879958784
9 1.3068478829
21 1.4645577036
26 1.6567263088
183 1.8181818182
250 1.8368846436
334 1.9040365575
1577 1.9700551615
1802 1.9731649566
2456 2.0542317173
15873 2.1682567216
20889 2.2502250225
100000 0.9708737864
evaluations raw_y
1 1.2001920307
3 1.2260912212
8 1.4021312395
21 1.4611338399
86 1.4697236919
88 1.6077170418
153 1.7135023989
757 1.7667844523
857 1.8754688672
3818 2.0850708924
27578 2.1533161068
34125 2.1758050479
35676 2.4015369837
54195 2.4295432459
100000 0.7883948281
evaluations raw_y
1 1.0715816545
2 1.1820330969
4 1.3520822066
6 1.3865779257
10 1.5105740181
34 1.5179113540
49 1.6700066800
65 1.7158544955
97 2.0678246485
1563 2.0920502092
9561 2.0990764064
20800 2.2381378693
35690 2.2706630336
100000 1.3000520021
evaluations raw_y
1 1.0679196924
3 1.5499070056
9 1.5634771732
56 1.6722408027
383 1.7349063151
763 1.8982536067
2047 1.9638648861
3742 1.9700551615
4937 2.0746887967
5429 2.1204410517
6983 2.2065313327
14244 2.4582104228
100000 1.5913430936
evaluations raw_y
1 1.1317338162
3 1.3390465988
11 1.4084507042
35 1.6097875080
77 1.7373175817
116 1.7470300489
195 1.8261504748
640 1.8559762435
742 1.9157088123
1482 2.0508613618
2575 2.0815986678
6747 2.1385799829
21644 2.1834061135
38126 2.2381378693
100000 1.1579434924
evaluations raw_y
1 1.2382367509
5 1.2569130216
12 1.3594344753
15 1.6458196182
203 1.7182130584
218 1.7793594306
375 1.9186492709
4722 2.0815986678
9046 2.0885547201
14033 2.2301516503
78722 2.2789425706
100000 1.1276499774
evaluations raw_y
1 0.8130081301
2 0.8286377196
3 1.1853959222
5 1.2370113805
9 1.4116318464
55 1.4611338399
68 1.5105740181
86 1.9364833462
89 2.0210185934
685 2.0508613618
7920 2.0542317173
11457 2.0644095789
13442 2.2789425706
46453 2.2999080037
49506 2.4154589372
100000 0.8194034743
evaluations raw_y
1 1.2094823416
14 1.3220518244
17 1.3819789939
25 1.4196479273
33 1.6589250166
168 1.7972681524
575 1.8181818182
1980 2.0177562550
5781 2.1061499579
12221 2.1168501270
16317 2.2026431718
21778 2.2421524664
31501 2.2665457842
49249 2.2831050228
100000 1.1195700851
