evaluations raw_y
1 1.0000000000
7 2.0000000000
12 3.0000000000
24 6.0000000000
151 9.0000000000
1321 11.0000000000
28675 12.0000000000
32003 15.0000000000
55118 22.0000000000
100000 2.0000000000
evaluations raw_y
1 0.0000000000
4 1.0000000000
9 2.0000000000
11 5.0000000000
61 6.0000000000
84 7.0000000000
303 9.0000000000
352 10.0000000000
3317 12.0000000000
4465 15.0000000000
100000 1.0000000000
evaluations raw_y
1 2.0000000000
5 4.0000000000
21 6.0000000000
128 8.0000000000
367 10.0000000000
3417 11.0000000000
4605 15.0000000000
100000 3.0000000000
evaluations raw_y
1 0.0000000000
2 3.0000000000
22 7.0000000000
375 8.0000000000
833 10.0000000000
1352 11.0000000000
2567 12.0000000000
27083 13.0000000000
36651 18.0000000000
100000 2.0000000000
evaluations raw_y
1 0.0000000000
3 4.0000000000
17 5.0000000000
43 6.0000000000
635 7.0000000000
715 10.0000000000
1674 14.0000000000
2608 16.0000000000
5300 19.0000000000
100000 2.0000000000
evaluations raw_y
1 0.0000000000
2 1.0000000000
11 2.0000000000
14 4.0000000000
21 5.0000000000
126 8.0000000000
673 11.0000000000
2476 12.0000000000
15245 14.0000000000
20400 18.0000000000
100000 0.0000000000
evaluations raw_y
1 0.0000000000
2 1.0000000000
5 2.0000000000
16 6.0000000000
301 7.0000000000
331 8.0000000000
1488 10.0000000000
1689 13.0000000000
32487 14.0000000000
61152 18.0000000000
100000 0.0000000000
evaluations raw_y
1 3.0000000000
6 9.0000000000
430 10.0000000000
1300 13.0000000000
15311 16.0000000000
66882 17.0000000000
100000 1.0000000000
evaluations raw_y
1 0.0000000000
10 2.0000000000
13 4.0000000000
61 6.0000000000
428 9.0000000000
1333 12.0000000000
1388 13.0000000000
20743 15.0000000000
26129 17.0000000000
100000 2.0000000000
evaluations raw_y
1 1.0000000000
7 2.0000000000
10 4.0000000000
15 6.0000000000
49 8.0000000000
1854 9.0000000000
2205 10.0000000000
3482 12.0000000000
4338 13.0000000000
13391 15.0000000000
22939 17.0000000000
69430 20.0000000000
100000 2.0000000000
evaluations raw_y
1 0.0000000000
5 1.0000000000
7 3.0000000000
23 7.0000000000
30 8.0000000000
129 9.0000000000
2290 11.0000000000
4860 13.0000000000
17968 15.0000000000
28206 20.0000000000
100000 3.0000000000
evaluations raw_y
1 0.0000000000
2 1.0000000000
5 5.0000000000
33 7.0000000000
112 8.0000000000
755 10.0000000000
4587 13.0000000000
38350 15.0000000000
86380 16.0000000000
100000 3.0000000000
evaluations raw_y
1 0.0000000000
2 2.0000000000
10 4.0000000000
41 6.0000000000
299 8.0000000000
790 9.0000000000
2236 10.0000000000
4355 11.0000000000
5858 12.0000000000
12394 14.0000000000
44045 18.0000000000
100000 0.0000000000
evaluations raw_y
1 0.0000000000
2 1.0000000000
3 2.0000000000
9 4.0000000000
44 5.0000000000
102 7.0000000000
911 11.0000000000
9084 12.0000000000
11879 13.0000000000
24104 14.0000000000
57823 15.0000000000
61960 16.0000000000
100000 1.0000000000
evaluations raw_y
1 0.0000000000
3 1.0000000000
9 4.0000000000
77 6.0000000000
116 7.0000000000
339 10.0000000000
2706 13.0000000000
3208 14.0000000000
40645 16.0000000000
100000 0.0000000000
evaluations raw_y
1 0.0000000000
2 2.0000000000
9 3.0000000000
19 5.0000000000
53 6.0000000000
115 11.0000000000
6401 13.0000000000
16973 15.0000000000
33130 16.0000000000
78962 21.0000000000
100000 2.0000000000
evaluations raw_y
1 2.0000000000
6 10.0000000000
12 11.0000000000
594 16.0000000000
14713 20.0000000000
100000 0.0000000000
evaluations raw_y
1 1.0000000000
3 2.0000000000
8 3.0000000000
45 6.0000000000
143 7.0000000000
619 9.0000000000
975 11.0000000000
1139 12.0000000000
3084 16.0000000000
58039 17.0000000000
100000 0.0000000000
evaluations raw_y
1 2.0000000000
26 4.0000000000
45 5.0000000000
51 6.0000000000
60 9.0000000000
826 13.0000000000
1404 14.0000000000
18722 15.0000000000
50631 16.0000000000
68744 17.0000000000
100000 2.0000000000
evaluations raw_y
1 0.0000000000
2 2.0000000000
3 5.0000000000
121 7.0000000000
341 12.0000000000
27551 14.0000000000
87043 15.0000000000
100000 5.0000000000
evaluations raw_y
1 0.0000000000
3 10.0000000000
511 16.0000000000
13154 17.0000000000
100000 1.0000000000
evaluations raw_y
1 0.0000000000
3 3.0000000000
6 4.0000000000
105 5.0000000000
342 6.0000000000
560 7.0000000000
593 8.0000000000
762 10.0000000000
4698 11.0000000000
8681 17.0000000000
100000 2.0000000000
evaluations raw_y
1 3.0000000000
32 4.0000000000
40 8.0000000000
618 10.0000000000
684 13.0000000000
43571 15.0000000000
100000 0.0000000000
evaluations raw_y
1 0.0000000000
3 1.0000000000
13 2.0000000000
18 4.0000000000
160 5.0000000000
184 7.0000000000
358 8.0000000000
595 9.0000000000
2205 11.0000000000
5836 12.0000000000
6524 15.0000000000
100000 0.0000000000
evaluations raw_y
1 0.0000000000
3 1.0000000000
5 2.0000000000
6 6.0000000000
56 7.0000000000
352 10.0000000000
3175 13.0000000000
34584 14.0000000000
38117 16.0000000000
100000 2.0000000000
evaluations raw_y
1 0.0000000000
3 1.0000000000
8 5.0000000000
68 6.0000000000
297 9.0000000000
874 10.0000000000
2059 12.0000000000
4394 13.0000000000
15749 20.0000000000
91331 21.0000000000
100000 0.0000000000
evaluations raw_y
1 1.0000000000
4 5.0000000000
5 8.0000000000
30 14.0000000000
48492 16.0000000000
100000 0.0000000000
evaluations raw_y
1 0.0000000000
3 2.0000000000
