evaluations raw_y
3 -1352.0000000000
4 -1108.0000000000
29 -952.0000000000
156 -874.0000000000
1445 -807.0000000000
4501 -680.0000000000
32825 -593.0000000000
100000 -1692.0000000000
evaluations raw_y
1 -1400.0000000000
3 -1254.0000000000
7 -1235.0000000000
8 -1069.0000000000
35 -962.0000000000
80 -933.0000000000
827 -913.0000000000
840 -885.0000000000
1435 -700.0000000000
9379 -631.0000000000
71400 -601.0000000000
100000 -1001.0000000000
evaluations raw_y
1 -1420.0000000000
4 -1381.0000000000
6 -1273.0000000000
7 -1157.0000000000
15 -1069.0000000000
24 -884.0000000000
958 -797.0000000000
5531 -777.0000000000
13202 -758.0000000000
13324 -700.0000000000
37943 -680.0000000000
100000 -1800.0000000000
evaluations raw_y
1 -1362.0000000000
2 -1351.0000000000
3 -1264.0000000000
9 -1108.0000000000
27 -1089.0000000000
90 -1049.0000000000
122 -1021.0000000000
123 -1020.0000000000
208 -825.0000000000
2903 -777.0000000000
3203 -709.0000000000
4642 -699.0000000000
12456 -611.0000000000
34100 -583.0000000000
78795 -554.0000000000
100000 -1186.0000000000
evaluations raw_y
1 -1371.0000000000
7 -1293.0000000000
15 -1283.0000000000
17 -1225.0000000000
20 -1088.0000000000
52 -1011.0000000000
160 -981.0000000000
291 -885.0000000000
624 -796.0000000000
4906 -729.0000000000
7067 -671.0000000000
8462 -495.0000000000
100000 -1478.0000000000
evaluations raw_y
1 -1381.0000000000
3 -1332.0000000000
6 -1245.0000000000
10 -1108.0000000000
14 -1079.0000000000
112 -1040.0000000000
129 -1030.0000000000
200 -1011.0000000000
249 -991.0000000000
264 -952.0000000000
401 -884.0000000000
736 -875.0000000000
979 -836.0000000000
1891 -787.0000000000
6397 -777.0000000000
11451 -749.0000000000
12856 -739.0000000000
14055 -720.0000000000
24294 -719.0000000000
30976 -699.0000000000
100000 -1313.0000000000
evaluations raw_y
1 -1390.0000000000
3 -1157.0000000000
4 -1050.0000000000
41 -1030.0000000000
171 -933.0000000000
338 -826.0000000000
1355 -738.0000000000
11094 -728.0000000000
24723 -718.0000000000
100000 -1517.0000000000
evaluations raw_y
1 -1634.0000000000
2 -1284.0000000000
10 -1245.0000000000
18 -1186.0000000000
40 -991.0000000000
82 -962.0000000000
95 -933.0000000000
113 -894.0000000000
531 -777.0000000000
1579 -719.0000000000
4601 -583.0000000000
100000 -1478.0000000000
evaluations raw_y
1 -1459.0000000000
2 -1186.0000000000
10 -981.0000000000
46 -904.0000000000
466 -778.0000000000
2558 -777.0000000000
7760 -758.0000000000
26930 -641.0000000000
50027 -602.0000000000
100000 -1176.0000000000
evaluations raw_y
1 -1342.0000000000
6 -1206.0000000000
14 -1118.0000000000
22 -1021.0000000000
192 -943.0000000000
426 -923.0000000000
653 -797.0000000000
2842 -767.0000000000
6855 -747.0000000000
7912 -729.0000000000
14452 -708.0000000000
14611 -553.0000000000
100000 -1468.0000000000
evaluations raw_y
1 -1439.0000000000
4 -1400.0000000000
5 -1332.0000000000
6 -1312.0000000000
8 -1245.0000000000
21 -1176.0000000000
41 -1147.0000000000
57 -1080.0000000000
72 -962.0000000000
91 -807.0000000000
1573 -806.0000000000
3118 -758.0000000000
9838 -632.0000000000
100000 -1790.0000000000
evaluations raw_y
1 -1322.0000000000
4 -1118.0000000000
35 -1098.0000000000
37 -1059.0000000000
113 -1050.0000000000
133 -1021.0000000000
136 -1020.0000000000
191 -1001.0000000000
279 -952.0000000000
708 -942.0000000000
1058 -913.0000000000
1170 -806.0000000000
1238 -787.0000000000
1811 -786.0000000000
3729 -777.0000000000
7069 -767.0000000000
8368 -739.0000000000
14712 -719.0000000000
28018 -689.0000000000
49219 -650.0000000000
100000 -1400.0000000000
evaluations raw_y
1 -1332.0000000000
2 -1293.0000000000
6 -1166.0000000000
12 -1078.0000000000
16 -904.0000000000
540 -864.0000000000
603 -748.0000000000
13485 -729.0000000000
23658 -669.0000000000
49825 -661.0000000000
53494 -631.0000000000
73741 -612.0000000000
100000 -1429.0000000000
evaluations raw_y
1 -1351.0000000000
3 -1283.0000000000
5 -1274.0000000000
11 -1118.0000000000
15 -1040.0000000000
38 -1011.0000000000
49 -991.0000000000
137 -962.0000000000
172 -914.0000000000
683 -913.0000000000
748 -816.0000000000
1507 -788.0000000000
2603 -786.0000000000
3838 -709.0000000000
28796 -689.0000000000
81202 -670.0000000000
100000 -1235.0000000000
evaluations raw_y
1 -1507.0000000000
2 -1498.0000000000
3 -1293.0000000000
7 -1147.0000000000
27 -1099.0000000000
75 -1098.0000000000
88 -972.0000000000
93 -962.0000000000
264 -923.0000000000
327 -865.0000000000
430 -758.0000000000
1580 -757.0000000000
3505 -748.0000000000
16597 -710.0000000000
23646 -700.0000000000
49905 -690.0000000000
100000 -1517.0000000000
evaluations raw_y
1 -1673.0000000000
3 -1323.0000000000
6 -1254.0000000000
17 -1205.0000000000
24 -1137.0000000000
31 -1050.0000000000
106 -885.0000000000
1172 -816.0000000000
2656 -797.0000000000
7612 -748.0000000000
10971 -689.0000000000
49106 -680.0000000000
73300 -661.0000000000
81070 -641.0000000000
100000 -1186.0000000000
evaluations raw_y
1 -1556.0000000000
2 -1274.0000000000
7 -1264.0000000000
8 -1069.0000000000
94 -1050.0000000000
183 -1040.0000000000
252 -1031.0000000000
255 -1020.0000000000
516 -972.0000000000
597 -894.0000000000
1605 -825.0000000000
1636 -816.0000000000
2115 -768.0000000000
3621 -748.0000000000
9561 -670.0000000000
77118 -611.0000000000
100000 -1225.0000000000
evaluations raw_y
1 -1264.0000000000
2 -1196.0000000000
7 -1050.0000000000
51 -981.0000000000
234 -631.0000000000
100000 -1089.0000000000
evaluations raw_y
1 -1391.0000000000
2 -1225.0000000000
6 -1224.0000000000
18 -1167.0000000000
27 -1030.0000000000
64 -1001.0000000000
122 -981.0000000000
166 -972.0000000000
192 -904.0000000000
409 -903.0000000000
903 -884.0000000000
1367 -845.0000000000
4077 -797.0000000000
4458 -788.0000000000
18029 -787.0000000000
24099 -758.0000000000
27481 -729.0000000000
30016 -699.0000000000
76690 -680.0000000000
99590 -622.0000000000
100000 -1215.0000000000
evaluations raw_y
1 -1283.0000000000
6 -1254.0000000000
11 -1244.0000000000
14 -1108.0000000000
45 -1079.0000000000
80 -1050.0000000000
205 -1010.0000000000
250 -981.0000000000
323 -962.0000000000
468 -942.0000000000
642 -855.0000000000
1283 -797.0000000000
9192 -660.0000000000
28479 -641.0000000000
100000 -1342.0000000000
evaluations raw_y
1 -1702.0000000000
2 -1683.0000000000
4 -1235.0000000000
6 -1147.0000000000
26 -1070.0000000000
47 -1060.0000000000
48 -1001.0000000000
51 -962.0000000000
281 -884.0000000000
1347 -875.0000000000
2555 -835.0000000000
6726 -825.0000000000
6948 -767.0000000000
22106 -699.0000000000
22334 -564.0000000000
100000 -1225.0000000000
evaluations raw_y
1 -1244.0000000000
7 -1118.0000000000
22 -1040.0000000000
97 -1000.0000000000
235 -991.0000000000
356 -962.0000000000
386 -845.0000000000
784 -729.0000000000
7344 -699.0000000000
23728 -573.0000000000
100000 -1332.0000000000
evaluations raw_y
1 -1468.0000000000
2 -1429.0000000000
3 -1410.0000000000
6 -1079.0000000000
25 -971.0000000000
354 -884.0000000000
901 -874.0000000000
1285 -865.0000000000
1409 -660.0000000000
68819 -621.0000000000
100000 -1390.0000000000
evaluations raw_y
1 -1176.0000000000
18 -1156.0000000000
23 -1079.0000000000
43 -914.0000000000
567 -884.0000000000
750 -797.0000000000
944 -777.0000000000
5570 -759.0000000000
14963 -739.0000000000
36965 -632.0000000000
100000 -1429.0000000000
evaluations raw_y
1 -1575.0000000000
2 -1497.0000000000
3 -1400.0000000000
4 -1264.0000000000
6 -1137.0000000000
7 -1108.0000000000
8 -1069.0000000000
41 -1060.0000000000
42 -1040.0000000000
103 -1010.0000000000
205 -972.0000000000
306 -865.0000000000
1254 -855.0000000000
1738 -748.0000000000
23726 -671.0000000000
30229 -661.0000000000
63556 -631.0000000000
100000 -1410.0000000000
evaluations raw_y
1 -1469.0000000000
2 -1273.0000000000
12 -1244.0000000000
16 -1157.0000000000
30 -943.0000000000
171 -913.0000000000
260 -894.0000000000
722 -806.0000000000
1039 -708.0000000000
11533 -670.0000000000
36869 -650.0000000000
85774 -612.0000000000
91708 -593.0000000000
100000 -1352.0000000000
evaluations raw_y
1 -1459.0000000000
2 -1430.0000000000
3 -1410.0000000000
4 -1400.0000000000
5 -1186.0000000000
22 -1176.0000000000
29 -1128.0000000000
31 -962.0000000000
368 -865.0000000000
979 -826.0000000000
1543 -796.0000000000
1665 -709.0000000000
1890 -680.0000000000
40661 -661.0000000000
49477 -651.0000000000
60427 -641.0000000000
100000 -1488.0000000000
evaluations raw_y
1 -1342.0000000000
2 -1273.0000000000
5 -972.0000000000
247 -885.0000000000
279 -817.0000000000
313 -728.0000000000
3379 -690.0000000000
100000 -1089.0000000000
evaluations raw_y
1 -1449.0000000000
2 -1371.0000000000
8 -1176.0000000000
15 -961.0000000000
81 -942.0000000000
87 -904.0000000000
235 -836.0000000000
763 -758.0000000000
1356 -748.0000000000
2385 -651.0000000000
21432 -650.0000000000
100000 -1127.0000000000
evaluations raw_y
1 -1439.0000000000
2 -1020.0000000000
17 -942.0000000000
214 -923.0000000000
312 -874.0000000000
512 -816.0000000000
640 -757.0000000000
3735 -719.0000000000
6971 -690.0000000000
13973 -660.0000000000
100000 -1615.0000000000
evaluations raw_y
1 -1761.0000000000
2 -1400.0000000000
4 -1352.0000000000
5 -1303.0000000000
6 -981.0000000000
118 -894.0000000000
218 -806.0000000000
3492 -796.0000000000
3666 -787.0000000000
4565 -689.0000000000
100000 -1333.0000000000
evaluations raw_y
1 -1166.0000000000
9 -1108.0000000000
91 -1060.0000000000
151 -981.0000000000
394 -943.0000000000
454 -884.0000000000
608 -874.0000000000
692 -806.0000000000
2904 -797.0000000000
5008 -689.0000000000
28213 -660.0000000000
28671 -650.0000000000
37844 -611.0000000000
65494 -592.0000000000
100000 -1624.0000000000
evaluations raw_y
1 -1654.0000000000
2 -1050.0000000000
31 -1001.0000000000
