evaluations raw_y
5378 3520.0000000000
9164 3564.0000000000
24321 3623.0000000000
57373 3642.0000000000
100000 2761.0000000000
evaluations raw_y
1 2652.0000000000
2 2801.0000000000
3 2842.0000000000
10 2888.0000000000
23 3010.0000000000
31 3115.0000000000
63 3250.0000000000
129 3391.0000000000
1487 3395.0000000000
2260 3456.0000000000
2428 3504.0000000000
2738 3533.0000000000
3028 3568.0000000000
4036 3574.0000000000
17209 3635.0000000000
41801 3660.0000000000
70024 3681.0000000000
75381 3702.0000000000
100000 2465.0000000000
evaluations raw_y
1 2278.0000000000
2 2805.0000000000
8 3042.0000000000
62 3049.0000000000
91 3237.0000000000
95 3307.0000000000
316 3506.0000000000
1212 3653.0000000000
4443 3654.0000000000
25734 3773.0000000000
96527 3795.0000000000
100000 2679.0000000000
evaluations raw_y
1 2495.0000000000
2 2804.0000000000
8 3255.0000000000
338 3483.0000000000
1052 3491.0000000000
5087 3509.0000000000
10591 3535.0000000000
10610 3594.0000000000
12212 3615.0000000000
40507 3653.0000000000
100000 2381.0000000000
evaluations raw_y
1 2208.0000000000
2 2531.0000000000
6 2613.0000000000
7 2775.0000000000
16 2799.0000000000
17 2885.0000000000
31 2888.0000000000
42 3116.0000000000
60 3237.0000000000
189 3561.0000000000
2450 3631.0000000000
2877 3676.0000000000
3162 3711.0000000000
7603 3765.0000000000
100000 2504.0000000000
evaluations raw_y
1 2086.0000000000
2 2441.0000000000
5 2716.0000000000
10 2858.0000000000
19 2893.0000000000
28 2986.0000000000
34 3007.0000000000
62 3014.0000000000
83 3023.0000000000
112 3125.0000000000
136 3442.0000000000
675 3495.0000000000
1780 3548.0000000000
2933 3556.0000000000
3791 3629.0000000000
10734 3710.0000000000
100000 2611.0000000000
evaluations raw_y
1 2488.0000000000
2 2637.0000000000
3 2658.0000000000
12 2673.0000000000
14 2688.0000000000
15 2944.0000000000
24 3026.0000000000
40 3140.0000000000
41 3221.0000000000
139 3239.0000000000
353 3242.0000000000
374 3260.0000000000
602 3603.0000000000
10195 3664.0000000000
100000 2918.0000000000
evaluations raw_y
1 2507.0000000000
4 3135.0000000000
58 3195.0000000000
144 3382.0000000000
595 3387.0000000000
825 3413.0000000000
1213 3496.0000000000
9195 3573.0000000000
11672 3599.0000000000
16108 3611.0000000000
17799 3668.0000000000
92442 3800.0000000000
100000 2294.0000000000
evaluations raw_y
1 2089.0000000000
2 2364.0000000000
4 2812.0000000000
9 2947.0000000000
32 2984.0000000000
57 3002.0000000000
105 3033.0000000000
114 3039.0000000000
156 3172.0000000000
374 3298.0000000000
616 3342.0000000000
1308 3352.0000000000
1624 3362.0000000000
1868 3389.0000000000
3148 3494.0000000000
3516 3660.0000000000
93367 3798.0000000000
100000 2518.0000000000
evaluations raw_y
1 2704.0000000000
3 2782.0000000000
16 2942.0000000000
20 2981.0000000000
25 3087.0000000000
31 3128.0000000000
134 3408.0000000000
1754 3545.0000000000
5142 3562.0000000000
16058 3563.0000000000
17874 3608.0000000000
51414 3730.0000000000
67133 3806.0000000000
100000 1819.0000000000
evaluations raw_y
1 2668.0000000000
3 3413.0000000000
803 3482.0000000000
1415 3487.0000000000
2115 3603.0000000000
9391 3606.0000000000
10257 3665.0000000000
42060 3721.0000000000
71660 3731.0000000000
100000 2520.0000000000
evaluations raw_y
1 2254.0000000000
2 2480.0000000000
4 2599.0000000000
5 2635.0000000000
11 2643.0000000000
14 3069.0000000000
48 3153.0000000000
160 3185.0000000000
190 3286.0000000000
259 3328.0000000000
435 3455.0000000000
1520 3490.0000000000
2591 3523.0000000000
6007 3570.0000000000
11426 3613.0000000000
52189 3630.0000000000
81051 3684.0000000000
100000 2896.0000000000
evaluations raw_y
1 2324.0000000000
2 2629.0000000000
3 2673.0000000000
5 3055.0000000000
32 3427.0000000000
5101 3472.0000000000
9327 3480.0000000000
12858 3506.0000000000
13504 3590.0000000000
15958 3766.0000000000
43903 3805.0000000000
100000 2627.0000000000
evaluations raw_y
1 2359.0000000000
2 2652.0000000000
3 2929.0000000000
9 3231.0000000000
47 3244.0000000000
333 3252.0000000000
480 3260.0000000000
496 3293.0000000000
599 3345.0000000000
1564 3446.0000000000
2015 3511.0000000000
7273 3701.0000000000
70372 3725.0000000000
100000 2745.0000000000
evaluations raw_y
1 2936.0000000000
22 3234.0000000000
271 3308.0000000000
278 3559.0000000000
11219 3589.0000000000
41230 3660.0000000000
59278 3698.0000000000
100000 2583.0000000000
evaluations raw_y
1 2527.0000000000
2 3131.0000000000
17 3354.0000000000
78 3567.0000000000
1154 3602.0000000000
8972 3612.0000000000
9563 3722.0000000000
33779 3724.0000000000
57697 3744.0000000000
100000 1871.0000000000
evaluations raw_y
1 1960.0000000000
2 2909.0000000000
8 2918.0000000000
32 3091.0000000000
75 3169.0000000000
103 3389.0000000000
2382 3472.0000000000
2816 3605.0000000000
4888 3720.0000000000
31634 3733.0000000000
69759 3760.0000000000
100000 2390.0000000000
evaluations raw_y
1 2318.0000000000
2 2784.0000000000
3 2931.0000000000
11 2940.0000000000
19 2960.0000000000
20 3242.0000000000
85 3249.0000000000
108 3278.0000000000
435 3366.0000000000
